Blocks,Block,Current,Height,,,,,,,,
5673,3,2346,8935,,,,,,,,
5674,4,2350,8937,,,,,,,,
5675,0,2354,8938,,,,,,,,
5676,1,2359,8940,,,,,,,,
5677,2,2363,8943,,,,,,,,
5678,3,2372,8943,,,,,,,,
5679,4,2376,8945,,,,,,,,
5680,0,2380,8946,,,,,,,,
5681,1,2385,8948,,,,,,,,
5682,2,2391,8949,,,,,,,,
5683,3,2397,8951,,,,,,,,
5684,4,2401,8953,,,,,,,,
5685,0,2405,8954,,,,,,,,
5686,1,2410,8956,,,,,,,,
5687,2,2414,8959,,,,,,,,
5688,3,2423,8959,,,,,,,,
5689,4,2429,8959,,,,,,,,
5690,0,2433,8960,,,,,,,,
5691,1,2438,8962,,,,,,,,
5692,2,2444,8963,,,,,,,,
5693,3,2450,8965,,,,,,,,
5694,4,2458,8965,,,,,,,,
5695,0,2462,8966,,,,,,,,
5696,1,2467,8968,,,,,,,,
5697,2,2471,8971,,,,,,,,
5698,3,2480,8971,,,,,,,,
5699,4,2485,8972,,,,,,,,
5700,0,2490,8972,,,,,,,,
5701,1,2494,8975,,,,,,,,
5702,2,2501,8975,,,,,,,,
5703,3,2505,8979,,,,,,,,
5704,4,2515,8979,,,,,,,,
5705,0,2523,8979,,,,,,,,
5706,1,2528,8981,,,,,,,,
5707,2,2533,8983,,,,,,,,
5708,3,2545,8983,,,,,,,,
5709,4,2552,8983,,,,,,,,
5710,0,2557,8983,,,,,,,,
5711,1,2561,8986,,,,,,,,
5712,2,2565,8989,,,,,,,,
5713,3,2576,8989,,,,,,,,
5714,4,2583,8989,,,,,,,,
5715,0,2588,8989,,,,,,,,
5716,1,2592,8992,,,,,,,,
5717,2,2596,8995,,,,,,,,
5718,3,2604,8995,,,,,,,,
5719,4,2614,8995,,,,,,,,
5720,0,2618,8996,,,,,,,,
5721,1,2623,8998,,,,,,,,
5722,2,2629,8999,,,,,,,,
5723,3,2634,9002,,,,,,,,
5724,4,2641,9002,,,,,,,,
5725,0,2646,9002,,,,,,,,
5726,1,2650,9005,,,,,,,,
5727,2,2654,9008,,,,,,,,
5728,3,2660,9010,,,,,,,,
5729,4,2664,9012,,,,,,,,
5730,0,2668,9013,,,,,,,,
5731,1,2673,9015,,,,,,,,
5732,2,2678,9017,,,,,,,,
5733,3,2684,9019,,,,,,,,
5734,4,2688,9021,,,,,,,,
5735,0,2692,9022,,,,,,,,
5736,1,2696,9025,,,,,,,,
5737,2,2703,9025,,,,,,,,
5738,3,2709,9027,,,,,,,,
5739,4,2715,9027,,,,,,,,
5740,0,2719,9028,,,,,,,,
5741,1,2724,9030,,,,,,,,
5742,2,2730,9031,,,,,,,,
5743,3,2736,9033,,,,,,,,
5744,4,2740,9035,,,,,,,,
5745,0,2744,9036,,,,,,,,
5746,1,2748,9039,,,,,,,,
5747,2,2753,9041,,,,,,,,
5748,3,2759,9043,,,,,,,,
5749,4,2768,9043,,,,,,,,
5750,0,2772,9044,,,,,,,,
5751,1,2776,9047,,,,,,,,
5752,2,2780,9050,,,,,,,,
5753,3,2786,9052,,,,,,,,
5754,4,2792,9052,,,,,,,,
5755,0,2796,9053,,,,,,,,
5756,1,2800,9056,,,,,,,,
5757,2,2805,9058,,,,,,,,
5758,3,2819,9058,,,,,,,,
5759,4,2825,9058,,,,,,,,
5760,0,2829,9059,,,,,,,,
5761,1,2833,9062,,,,,,,,
5762,2,2838,9064,,,,,,,,
5763,3,2862,9064,,,,,,,,
5764,4,2868,9064,,,,,,,,
5765,0,2872,9065,,,,,,,,
5766,1,2876,9068,,,,,,,,
5767,2,2880,9071,,,,,,,,
5768,3,2886,9073,,,,,,,,
5769,4,2898,9073,,,,,,,,
5770,0,2902,9074,,,,,,,,
5771,1,2906,9077,,,,,,,,
5772,2,2910,9080,,,,,,,,
5773,3,2927,9080,,,,,,,,
5774,4,2933,9080,,,,,,,,
5775,0,2937,9081,,,,,,,,
5776,1,2941,9084,,,,,,,,
5777,2,2945,9087,,,,,,,,
5778,3,2949,9091,,,,,,,,
5779,4,2963,9091,,,,,,,,
5780,0,2967,9092,,,,,,,,
5781,1,2971,9095,,,,,,,,
5782,2,2976,9097,,,,,,,,
5783,3,2980,9101,,,,,,,,
5784,4,2991,9101,,,,,,,,
5785,0,2995,9102,,,,,,,,
5786,1,2999,9105,,,,,,,,
5787,2,3004,9107,,,,,,,,
5788,3,3013,9107,,,,,,,,
5789,4,3019,9107,,,,,,,,
5790,0,3023,9108,,,,,,,,
5791,1,3029,9109,,,,,,,,
5792,2,3034,9111,,,,,,,,
5793,3,3041,9112,,,,,,,,
5794,4,3046,9113,,,,,,,,
5795,0,3050,9114,,,,,,,,
5796,1,3054,9117,,,,,,,,
5797,2,3058,9120,,,,,,,,
5798,3,3064,9122,,,,,,,,
5799,4,3068,9124,,,,,,,,
5800,0,3072,9125,,,,,,,,
5801,1,3077,9127,,,,,,,,
5802,2,3082,9129,,,,,,,,
5803,3,3088,9131,,,,,,,,
5804,4,3096,9131,,,,,,,,
5805,0,3100,9132,,,,,,,,
5806,1,3105,9134,,,,,,,,
5807,2,3109,9137,,,,,,,,
5808,3,3113,9141,,,,,,,,
5809,4,3123,9141,,,,,,,,
5810,0,3127,9142,,,,,,,,
5811,1,3131,9145,,,,,,,,
5812,2,3138,9145,,,,,,,,
5813,3,3144,9147,,,,,,,,
5814,4,3150,9147,,,,,,,,
5815,0,3154,9148,,,,,,,,
5816,1,3159,9150,,,,,,,,
5817,2,3165,9151,,,,,,,,
5818,3,3170,9154,,,,,,,,
5819,4,3179,9154,,,,,,,,
5820,0,3183,9155,,,,,,,,
5821,1,3188,9157,,,,,,,,
5822,2,3192,9160,,,,,,,,
5823,3,3201,9160,,,,,,,,
5824,4,3206,9161,,,,,,,,
5825,0,3211,9161,,,,,,,,
5826,1,3215,9164,,,,,,,,
5827,2,3220,9166,,,,,,,,
5828,3,3227,9167,,,,,,,,
5829,4,3237,9167,,,,,,,,
5830,0,3241,9168,,,,,,,,
5831,1,3246,9170,,,,,,,,
5832,2,3251,9172,,,,,,,,
5833,3,3255,9176,,,,,,,,
5834,4,3265,9176,,,,,,,,
5835,0,3269,9177,,,,,,,,
5836,1,3273,9180,,,,,,,,
5837,2,3277,9183,,,,,,,,
5838,3,3283,9185,,,,,,,,
5839,4,3302,9185,,,,,,,,
5840,0,3306,9186,,,,,,,,
5841,1,3310,9189,,,,,,,,
5842,2,3314,9192,,,,,,,,
5843,3,3324,9192,,,,,,,,
5844,4,3328,9194,,,,,,,,
5845,0,3332,9195,,,,,,,,
5846,1,3342,9195,,,,,,,,
5847,2,3349,9195,,,,,,,,
5848,3,3355,9197,,,,,,,,
5849,4,3361,9197,,,,,,,,
5850,0,3365,9198,,,,,,,,
5851,1,3369,9201,,,,,,,,
5852,2,3376,9201,,,,,,,,
5853,3,3382,9203,,,,,,,,
5854,4,3388,9203,,,,,,,,
5855,0,3392,9204,,,,,,,,
5856,1,3396,9207,,,,,,,,
5857,2,3400,9210,,,,,,,,
5858,3,3419,9210,,,,,,,,
5859,4,3423,9212,,,,,,,,
5860,0,3427,9213,,,,,,,,
5861,1,3432,9215,,,,,,,,
5862,2,3438,9216,,,,,,,,
5863,3,3444,9218,,,,,,,,
5864,4,3450,9218,,,,,,,,
5865,0,3454,9219,,,,,,,,
5866,1,3459,9221,,,,,,,,
5867,2,3463,9224,,,,,,,,
5868,3,3472,9224,,,,,,,,
5869,4,3476,9226,,,,,,,,
5870,0,3483,9226,,,,,,,,
5871,1,3489,9227,,,,,,,,
5872,2,3494,9229,,,,,,,,
5873,3,3500,9231,,,,,,,,
5874,4,3508,9231,,,,,,,,
5875,0,3512,9232,,,,,,,,
5876,1,3516,9235,,,,,,,,
5877,2,3520,9238,,,,,,,,
5878,3,3524,9242,,,,,,,,
5879,4,3534,9242,,,,,,,,
5880,0,3538,9243,,,,,,,,
5881,1,3543,9245,,,,,,,,
5882,2,3548,9247,,,,,,,,
5883,3,3554,9249,,,,,,,,
5884,4,3560,9249,,,,,,,,
5885,0,3564,9250,,,,,,,,
5886,1,3569,9252,,,,,,,,
5887,2,3573,9255,,,,,,,,
5888,3,3581,9255,,,,,,,,
5889,4,3585,9257,,,,,,,,
5890,0,3589,9258,,,,,,,,
5891,1,3594,9260,,,,,,,,
5892,2,3600,9261,,,,,,,,
5893,3,3605,9264,,,,,,,,
5894,4,3614,9264,,,,,,,,
5895,0,3618,9265,,,,,,,,
5896,1,3623,9267,,,,,,,,
5897,2,3627,9270,,,,,,,,
5898,3,3633,9272,,,,,,,,
5899,4,3644,9272,,,,,,,,
5900,0,3648,9273,,,,,,,,
5901,1,3652,9276,,,,,,,,
5902,2,3656,9279,,,,,,,,
5903,3,3664,9279,,,,,,,,
5904,4,3674,9279,,,,,,,,
5905,0,3678,9280,,,,,,,,
5906,1,3682,9283,,,,,,,,
5907,2,3686,9286,,,,,,,,
5908,3,3692,9288,,,,,,,,
5909,4,3698,9288,,,,,,,,
5910,0,3702,9289,,,,,,,,
5911,1,3706,9292,,,,,,,,
5912,2,3711,9294,,,,,,,,
5913,3,3727,9294,,,,,,,,
5914,4,3733,9294,,,,,,,,
5915,0,3737,9295,,,,,,,,
5916,1,3741,9298,,,,,,,,
5917,2,3746,9300,,,,,,,,
5918,3,3752,9302,,,,,,,,
5919,4,3763,9302,,,,,,,,
5920,0,3767,9303,,,,,,,,
5921,1,3771,9306,,,,,,,,
5922,2,3776,9308,,,,,,,,
5923,3,3782,9310,,,,,,,,
5924,4,3788,9310,,,,,,,,
5925,0,3792,9311,,,,,,,,
5926,1,3796,9314,,,,,,,,
5927,2,3801,9316,,,,,,,,
5928,3,3805,9320,,,,,,,,
5929,4,3815,9320,,,,,,,,
5930,0,3819,9321,,,,,,,,
5931,1,3824,9323,,,,,,,,
5932,2,3828,9326,,,,,,,,
5933,3,3844,9326,,,,,,,,
5934,4,3850,9326,,,,,,,,
5935,0,3854,9327,,,,,,,,
5936,1,3859,9329,,,,,,,,
5937,2,3864,9331,,,,,,,,
5938,3,3868,9335,,,,,,,,
5939,4,3872,9337,,,,,,,,
5940,0,3876,9338,,,,,,,,
5941,1,3881,9340,,,,,,,,
5942,2,3887,9341,,,,,,,,
5943,3,3893,9343,,,,,,,,
5944,4,3901,9343,,,,,,,,
5945,0,3907,9343,,,,,,,,
5946,1,3912,9345,,,,,,,,
5947,2,3917,9347,,,,,,,,
5948,3,3923,9349,,,,,,,,
5949,4,3929,9349,,,,,,,,
5950,0,3933,9350,,,,,,,,
5951,1,3937,9353,,,,,,,,
5952,2,3941,9356,,,,,,,,
5953,3,3945,9360,,,,,,,,
5954,4,3957,9360,,,,,,,,
5955,0,3961,9361,,,,,,,,
5956,1,3965,9364,,,,,,,,
5957,2,3970,9366,,,,,,,,
5958,3,3977,9367,,,,,,,,
5959,4,3984,9367,,,,,,,,
5960,0,3989,9367,,,,,,,,
5961,1,3993,9370,,,,,,,,
5962,2,4000,9370,,,,,,,,
5963,3,4006,9372,,,,,,,,
5964,4,4012,9372,,,,,,,,
5965,0,4016,9373,,,,,,,,
5966,1,4020,9376,,,,,,,,
5967,2,4024,9379,,,,,,,,
5968,3,4030,9381,,,,,,,,
5969,4,4036,9381,,,,,,,,
5970,0,4040,9382,,,,,,,,
5971,1,4045,9384,,,,,,,,
5972,2,4049,9387,,,,,,,,
5973,3,4053,9391,,,,,,,,
5974,4,4063,9391,,,,,,,,
5975,0,4067,9392,,,,,,,,
5976,1,4072,9394,,,,,,,,
5977,2,4077,9396,,,,,,,,
5978,3,4081,9400,,,,,,,,
5979,4,4091,9400,,,,,,,,
5980,0,4095,9401,,,,,,,,
5981,1,4099,9404,,,,,,,,
5982,2,4106,9404,,,,,,,,
5983,3,4118,9404,,,,,,,,
5984,4,4122,9406,,,,,,,,
5985,0,4126,9407,,,,,,,,
5986,1,4130,9410,,,,,,,,
5987,2,4134,9413,,,,,,,,
5988,3,4144,9413,,,,,,,,
5989,4,4150,9413,,,,,,,,
5990,0,4154,9414,,,,,,,,
5991,1,4159,9416,,,,,,,,
5992,2,4164,9418,,,,,,,,
5993,3,4168,9422,,,,,,,,
5994,4,4178,9422,,,,,,,,
5995,0,4182,9423,,,,,,,,
5996,1,4187,9425,,,,,,,,
5997,2,4191,9428,,,,,,,,
5998,3,4197,9430,,,,,,,,
5999,4,4201,9432,,,,,,,,
6000,0,4205,9433,,,,,,,,
6001,1,4209,9436,,,,,,,,
6002,2,4216,9436,,,,,,,,
6003,3,4222,9438,,,,,,,,
6004,4,4228,9438,,,,,,,,
6005,0,4232,9439,,,,,,,,
6006,1,4236,9442,,,,,,,,
6007,2,4243,9442,,,,,,,,
6008,3,4248,9445,,,,,,,,
6009,4,4252,9447,,,,,,,,
6010,0,4256,9448,,,,,,,,
6011,1,4260,9451,,,,,,,,
6012,2,4264,9454,,,,,,,,
6013,3,4270,9456,,,,,,,,
6014,4,4278,9456,,,,,,,,
6015,0,4282,9457,,,,,,,,
6016,1,4287,9459,,,,,,,,
6017,2,4293,9460,,,,,,,,
6018,3,4297,9464,,,,,,,,
6019,4,4307,9464,,,,,,,,
6020,0,4311,9465,,,,,,,,
6021,1,4315,9468,,,,,,,,
6022,2,4319,9471,,,,,,,,
6023,3,4334,9471,,,,,,,,
6024,4,4342,9471,,,,,,,,
6025,0,4348,9471,,,,,,,,
6026,1,4353,9473,,,,,,,,
6027,2,4357,9476,,,,,,,,
6028,3,4363,9478,,,,,,,,
6029,4,4367,9480,,,,,,,,
6030,0,4371,9481,,,,,,,,
6031,1,4376,9483,,,,,,,,
6032,2,4380,9486,,,,,,,,
6033,3,4389,9486,,,,,,,,
6034,4,4394,9487,,,,,,,,
6035,0,4398,9488,,,,,,,,
6036,1,4403,9490,,,,,,,,
6037,2,4409,9491,,,,,,,,
6038,3,4415,9493,,,,,,,,
6039,4,4419,9495,,,,,,,,
6040,0,4423,9496,,,,,,,,
6041,1,4427,9499,,,,,,,,
6042,2,4431,9502,,,,,,,,
6043,3,4441,9502,,,,,,,,
6044,4,4445,9504,,,,,,,,
6045,0,4449,9505,,,,,,,,
6046,1,4453,9508,,,,,,,,
6047,2,4457,9511,,,,,,,,
6048,3,4472,9511,,,,,,,,
6049,4,4491,9511,,,,,,,,
6050,0,4495,9512,,,,,,,,
6051,1,4499,9515,,,,,,,,
6052,2,4503,9518,,,,,,,,
6053,3,4516,9518,,,,,,,,
6054,4,4525,9518,,,,,,,,
6055,0,4529,9519,,,,,,,,
6056,1,4533,9522,,,,,,,,
6057,2,4537,9525,,,,,,,,
6058,3,4551,9525,,,,,,,,
6059,4,4555,9527,,,,,,,,
6060,0,4563,9527,,,,,,,,
6061,1,4570,9527,,,,,,,,
6062,2,4574,9530,,,,,,,,
6063,3,4587,9530,,,,,,,,
6064,4,4591,9532,,,,,,,,
6065,0,4595,9533,,,,,,,,
6066,1,4599,9536,,,,,,,,
6067,2,4603,9539,,,,,,,,
6068,3,4620,9539,,,,,,,,
6069,4,4626,9539,,,,,,,,
6070,0,4630,9540,,,,,,,,
6071,1,4634,9543,,,,,,,,
6072,2,4638,9546,,,,,,,,
6073,3,4644,9548,,,,,,,,
6074,4,4650,9548,,,,,,,,
6075,0,4654,9549,,,,,,,,
6076,1,4658,9552,,,,,,,,
6077,2,4662,9555,,,,,,,,
6078,3,4668,9557,,,,,,,,
6079,4,4674,9557,,,,,,,,
6080,0,4678,9558,,,,,,,,
6081,1,4682,9561,,,,,,,,
6082,2,4689,9561,,,,,,,,
6083,3,4696,9562,,,,,,,,
6084,4,4700,9564,,,,,,,,
6085,0,4704,9565,,,,,,,,
6086,1,4708,9568,,,,,,,,
6087,2,4715,9568,,,,,,,,
6088,3,4721,9570,,,,,,,,
6089,4,4725,9572,,,,,,,,
6090,0,4733,9572,,,,,,,,
6091,1,4740,9572,,,,,,,,
6092,2,4745,9574,,,,,,,,
6093,3,4751,9576,,,,,,,,
6094,4,4755,9578,,,,,,,,
6095,0,4759,9579,,,,,,,,
6096,1,4764,9581,,,,,,,,
6097,2,4768,9584,,,,,,,,
6098,3,4776,9584,,,,,,,,
6099,4,4780,9586,,,,,,,,
6100,0,4784,9587,,,,,,,,
6101,1,4788,9590,,,,,,,,
6102,2,4793,9592,,,,,,,,
6103,3,4810,9592,,,,,,,,
6104,4,4823,9592,,,,,,,,
6105,0,4827,9593,,,,,,,,
6106,1,4831,9596,,,,,,,,
6107,2,4835,9599,,,,,,,,
6108,3,4841,9601,,,,,,,,
6109,4,4856,9601,,,,,,,,
6110,0,4862,9601,,,,,,,,
6111,1,4867,9603,,,,,,,,
6112,2,4872,9605,,,,,,,,
6113,3,4888,9605,,,,,,,,
6114,4,4894,9605,,,,,,,,
6115,0,4898,9606,,,,,,,,
6116,1,4902,9609,,,,,,,,
6117,2,4906,9612,,,,,,,,
6118,3,4910,9616,,,,,,,,
6119,4,4914,9618,,,,,,,,
6120,0,4918,9619,,,,,,,,
6121,1,4922,9622,,,,,,,,
6122,2,4927,9624,,,,,,,,
6123,3,4933,9626,,,,,,,,
6124,4,4937,9628,,,,,,,,
6125,0,4941,9629,,,,,,,,
6126,1,4945,9632,,,,,,,,
6127,2,4952,9632,,,,,,,,
6128,3,4956,9636,,,,,,,,
6129,4,4964,9636,,,,,,,,
6130,0,4968,9637,,,,,,,,
6131,1,4973,9639,,,,,,,,
6132,2,4979,9640,,,,,,,,
6133,3,4985,9642,,,,,,,,
6134,4,4993,9642,,,,,,,,
6135,0,4997,9643,,,,,,,,
6136,1,5004,9643,,,,,,,,
6137,2,5008,9646,,,,,,,,
6138,3,5012,9650,,,,,,,,
6139,4,5022,9650,,,,,,,,
6140,0,5026,9651,,,,,,,,
6141,1,5031,9653,,,,,,,,
6142,2,5036,9655,,,,,,,,
6143,3,5042,9657,,,,,,,,
6144,4,5051,9657,,,,,,,,
6145,0,5055,9658,,,,,,,,
6146,1,5059,9661,,,,,,,,
6147,2,5064,9663,,,,,,,,
6148,3,5070,9665,,,,,,,,
6149,4,5081,9665,,,,,,,,
6150,0,5089,9665,,,,,,,,
6151,1,5094,9667,,,,,,,,
6152,2,5098,9670,,,,,,,,
6153,3,5104,9672,,,,,,,,
6154,4,5108,9674,,,,,,,,
6155,0,5112,9675,,,,,,,,
6156,1,5116,9678,,,,,,,,
6157,2,5120,9681,,,,,,,,
6158,3,5126,9683,,,,,,,,
6159,4,5132,9683,,,,,,,,
6160,0,5136,9684,,,,,,,,
6161,1,5140,9687,,,,,,,,
6162,2,5144,9690,,,,,,,,
6163,3,5150,9692,,,,,,,,
6164,4,5158,9692,,,,,,,,
6165,0,5162,9693,,,,,,,,
6166,1,5167,9695,,,,,,,,
6167,2,5172,9697,,,,,,,,
6168,3,5178,9699,,,,,,,,
6169,4,5187,9699,,,,,,,,
6170,0,5191,9700,,,,,,,,
6171,1,5196,9702,,,,,,,,
6172,2,5200,9705,,,,,,,,
6173,3,5206,9707,,,,,,,,
6174,4,5210,9709,,,,,,,,
6175,0,5214,9710,,,,,,,,
6176,1,5218,9713,,,,,,,,
6177,2,5225,9713,,,,,,,,
6178,3,5229,9717,,,,,,,,
6179,4,5233,9719,,,,,,,,
6180,0,5237,9720,,,,,,,,
6181,1,5249,9720,,,,,,,,
6182,2,5253,9723,,,,,,,,
6183,3,5257,9727,,,,,,,,
6184,4,5261,9729,,,,,,,,
6185,0,5265,9730,,,,,,,,
6186,1,5270,9732,,,,,,,,
6187,2,5274,9735,,,,,,,,
6188,3,5280,9737,,,,,,,,
6189,4,5290,9737,,,,,,,,
6190,0,5294,9738,,,,,,,,
6191,1,5298,9741,,,,,,,,
6192,2,5303,9743,,,,,,,,
6193,3,5307,9747,,,,,,,,
6194,4,5311,9749,,,,,,,,
6195,0,5323,9749,,,,,,,,
6196,1,5327,9752,,,,,,,,
6197,2,5341,9752,,,,,,,,
6198,3,5354,9752,,,,,,,,
6199,4,5359,9753,,,,,,,,
6200,0,5363,9754,,,,,,,,
6201,1,5367,9757,,,,,,,,
6202,2,5372,9759,,,,,,,,
6203,3,5388,9759,,,,,,,,
6204,4,5400,9759,,,,,,,,
6205,0,5404,9760,,,,,,,,
6206,1,5408,9763,,,,,,,,
6207,2,5415,9763,,,,,,,,
6208,3,5419,9767,,,,,,,,
6209,4,5427,9767,,,,,,,,
6210,0,5431,9768,,,,,,,,
6211,1,5435,9771,,,,,,,,
6212,2,5442,9771,,,,,,,,
6213,3,5456,9771,,,,,,,,
6214,4,5460,9773,,,,,,,,
6215,0,5464,9774,,,,,,,,
6216,1,5469,9776,,,,,,,,
6217,2,5473,9779,,,,,,,,
6218,3,5482,9779,,,,,,,,
6219,4,5486,9781,,,,,,,,
6220,0,5490,9782,,,,,,,,
6221,1,5494,9785,,,,,,,,
6222,2,5499,9787,,,,,,,,
6223,3,5505,9789,,,,,,,,
6224,4,5509,9791,,,,,,,,
6225,0,5513,9792,,,,,,,,
6226,1,5517,9795,,,,,,,,
6227,2,5524,9795,,,,,,,,
6228,3,5530,9797,,,,,,,,
6229,4,5536,9797,,,,,,,,
6230,0,5540,9798,,,,,,,,
6231,1,5544,9801,,,,,,,,
6232,2,5549,9803,,,,,,,,
6233,3,5555,9805,,,,,,,,
6234,4,5563,9805,,,,,,,,
6235,0,5569,9805,,,,,,,,
6236,1,5574,9807,,,,,,,,
6237,2,5581,9807,,,,,,,,
6238,3,5587,9809,,,,,,,,
6239,4,5593,9809,,,,,,,,
6240,0,5597,9810,,,,,,,,
6241,1,5601,9813,,,,,,,,
6242,2,5605,9816,,,,,,,,
6243,3,5611,9818,,,,,,,,
6244,4,5617,9818,,,,,,,,
6245,0,5621,9819,,,,,,,,
6246,1,5626,9821,,,,,,,,
6247,2,5631,9823,,,,,,,,
6248,3,5638,9824,,,,,,,,
6249,4,5645,9824,,,,,,,,
6250,0,5650,9824,,,,,,,,
6251,1,5654,9827,,,,,,,,
6252,2,5658,9830,,,,,,,,
6253,3,5664,9832,,,,,,,,
6254,4,5668,9834,,,,,,,,
6255,0,5672,9835,,,,,,,,
6256,1,5676,9838,,,,,,,,
6257,2,5680,9841,,,,,,,,
6258,3,5701,9841,,,,,,,,
6259,4,5707,9841,,,,,,,,
6260,0,5711,9842,,,,,,,,
6261,1,5716,9844,,,,,,,,
6262,2,5720,9847,,,,,,,,
6263,3,5728,9847,,,,,,,,
6264,4,5732,9849,,,,,,,,
6265,0,5736,9850,,,,,,,,
6266,1,5740,9853,,,,,,,,
6267,2,5747,9853,,,,,,,,
6268,3,5752,9856,,,,,,,,
6269,4,5759,9856,,,,,,,,
6270,0,5764,9856,,,,,,,,
6271,1,5768,9859,,,,,,,,
6272,2,5773,9861,,,,,,,,
6273,3,5779,9863,,,,,,,,
6274,4,5787,9863,,,,,,,,
6275,0,5791,9864,,,,,,,,
6276,1,5796,9866,,,,,,,,
6277,2,5800,9869,,,,,,,,
6278,3,5804,9873,,,,,,,,
6279,4,5808,9875,,,,,,,,
6280,0,5812,9876,,,,,,,,
6281,1,5816,9879,,,,,,,,
6282,2,5820,9882,,,,,,,,
6283,3,5826,9884,,,,,,,,
6284,4,5838,9884,,,,,,,,
6285,0,5842,9885,,,,,,,,
6286,1,5847,9887,,,,,,,,
6287,2,5852,9889,,,,,,,,
6288,3,5859,9890,,,,,,,,
6289,4,5866,9890,,,,,,,,
6290,0,5871,9890,,,,,,,,
6291,1,5875,9893,,,,,,,,
6292,2,5880,9895,,,,,,,,
6293,3,5886,9897,,,,,,,,
6294,4,5895,9897,,,,,,,,
6295,0,5899,9898,,,,,,,,
6296,1,5904,9900,,,,,,,,
6297,2,5908,9903,,,,,,,,
6298,3,5917,9903,,,,,,,,
6299,4,5923,9903,,,,,,,,
6300,0,5927,9904,,,,,,,,
6301,1,5932,9906,,,,,,,,
6302,2,5937,9908,,,,,,,,
6303,3,5947,9908,,,,,,,,
6304,4,5953,9908,,,,,,,,
6305,0,5957,9909,,,,,,,,
6306,1,5961,9912,,,,,,,,
6307,2,5968,9912,,,,,,,,
6308,3,5974,9914,,,,,,,,
6309,4,5978,9916,,,,,,,,
6310,0,5982,9917,,,,,,,,
6311,1,5986,9920,,,,,,,,
6312,2,5990,9923,,,,,,,,
6313,3,5996,9925,,,,,,,,
6314,4,6002,9925,,,,,,,,
6315,0,6006,9926,,,,,,,,
6316,1,6011,9928,,,,,,,,
6317,2,6015,9931,,,,,,,,
6318,3,6033,9931,,,,,,,,
6319,4,6042,9931,,,,,,,,
6320,0,6046,9932,,,,,,,,
6321,1,6051,9934,,,,,,,,
6322,2,6057,9935,,,,,,,,
6323,3,6063,9937,,,,,,,,
6324,4,6070,9937,,,,,,,,
6325,0,6074,9938,,,,,,,,
6326,1,6079,9940,,,,,,,,
6327,2,6085,9941,,,,,,,,
6328,3,6091,9943,,,,,,,,
6329,4,6095,9945,,,,,,,,
6330,0,6099,9946,,,,,,,,
6331,1,6103,9949,,,,,,,,
6332,2,6108,9951,,,,,,,,
6333,3,6117,9951,,,,,,,,
6334,4,6122,9952,,,,,,,,
6335,0,6127,9952,,,,,,,,
6336,1,6131,9955,,,,,,,,
6337,2,6135,9958,,,,,,,,
6338,3,6141,9960,,,,,,,,
6339,4,6153,9960,,,,,,,,
6340,0,6159,9960,,,,,,,,
6341,1,6164,9962,,,,,,,,
6342,2,6168,9965,,,,,,,,
6343,3,6178,9965,,,,,,,,
6344,4,6184,9965,,,,,,,,
6345,0,6188,9966,,,,,,,,
6346,1,6192,9969,,,,,,,,
6347,2,6196,9972,,,,,,,,
6348,3,6202,9974,,,,,,,,
6349,4,6206,9976,,,,,,,,
6350,0,6210,9977,,,,,,,,
6351,1,6214,9980,,,,,,,,
6352,2,6219,9982,,,,,,,,
6353,3,6235,9982,,,,,,,,
6354,4,6239,9984,,,,,,,,
6355,0,6243,9985,,,,,,,,
6356,1,6247,9988,,,,,,,,
6357,2,6251,9991,,,,,,,,
6358,3,6257,9993,,,,,,,,
6359,4,6261,9995,,,,,,,,
6360,0,6265,9996,,,,,,,,
6361,1,6269,9999,,,,,,,,
6362,2,6274,10001,,,,,,,,
6363,3,6280,10003,,,,,,,,
6364,4,6288,10003,,,,,,,,
6365,0,6294,10003,,,,,,,,
6366,1,6298,10006,,,,,,,,
6367,2,6302,10009,,,,,,,,
6368,3,6308,10011,,,,,,,,
6369,4,6316,10011,,,,,,,,
6370,0,6320,10012,,,,,,,,
6371,1,6324,10015,,,,,,,,
6372,2,6329,10017,,,,,,,,
6373,3,6335,10019,,,,,,,,
6374,4,6341,10019,,,,,,,,
6375,0,6345,10020,,,,,,,,
6376,1,6349,10023,,,,,,,,
6377,2,6354,10025,,,,,,,,
6378,3,6361,10026,,,,,,,,
6379,4,6365,10028,,,,,,,,
6380,0,6372,10028,,,,,,,,
6381,1,6378,10029,,,,,,,,
6382,2,6382,10032,,,,,,,,
6383,3,6386,10036,,,,,,,,
6384,4,6390,10038,,,,,,,,
6385,0,6404,10038,,,,,,,,
6386,1,6409,10040,,,,,,,,
6387,2,6414,10042,,,,,,,,
6388,3,6420,10044,,,,,,,,
6389,4,6424,10046,,,,,,,,
6390,0,6428,10047,,,,,,,,
6391,1,6433,10049,,,,,,,,
6392,2,6437,10052,,,,,,,,
6393,3,6443,10054,,,,,,,,
6394,4,6454,10054,,,,,,,,
6395,0,6458,10055,,,,,,,,
6396,1,6462,10058,,,,,,,,
6397,2,6466,10061,,,,,,,,
6398,3,6472,10063,,,,,,,,
6399,4,6478,10063,,,,,,,,
6400,0,6482,10064,,,,,,,,
6401,1,6486,10067,,,,,,,,
6402,2,6490,10070,,,,,,,,
6403,3,6496,10072,,,,,,,,
6404,4,6508,10072,,,,,,,,
6405,0,6512,10073,,,,,,,,
6406,1,6517,10075,,,,,,,,
6407,2,6521,10078,,,,,,,,
